"","V1","V2"
"5577",0.000177299552299552,-0.000638323123444396
"5578",0.000177331349206349,-0.000692497534840046
"5579",0.000177363146113146,-0.000710883686145847
"5580",0.000177394943019943,-0.000687176784835162
"5581",0.00017742673992674,-0.000711274424246626
"5582",0.000177458536833537,-0.000705719224625797
"5583",0.000177490333740334,-0.000733385484702139
"5584",0.000177522130647131,-0.000733875926285615
"5585",0.000177553927553928,-0.000738697710306977
"5586",0.000177585724460724,-0.000731779448527713
"5587",0.000177617521367521,-0.000738564933340931
"5588",0.000177649318274318,-0.000756179045982792
"5589",0.000177681115181115,-0.000726519107138471
"5590",0.000177712912087912,-0.000744371673327973
"5591",0.000177744708994709,-0.00072599246670989
"5592",0.000177776505901506,-0.000719117854115328
"5593",0.000177808302808303,-0.00074343132462073
"5594",0.0001778400997151,-0.00073111535713499
"5595",0.000177871896621897,-0.000715280234065552
"5596",0.000177903693528694,-0.000731766195415934
"5597",0.00017793549043549,-0.000751550987666584
"5598",0.000177967287342287,-0.000740261945428997
"5599",0.000177999084249084,-0.000750721297152678
"5600",0.000178030881155881,-0.000766817936525514
"5601",0.000178062678062678,-0.000773317542492444
"5602",0.000178094474969475,-0.000788957186408297
"5603",0.000178126271876272,-0.000772513191053333
"5604",0.000178158068783069,-0.000778383209112073
"5605",0.000178189865689866,-0.000802653793770034
"5606",0.000178221662596663,-0.000815705785484822
"5607",0.000178253459503459,-0.000808695957700722
"5608",0.000178285256410256,-0.000812937404857362
"5609",0.000178317053317053,-0.000826827138600705
"5610",0.00017834885022385,-0.000820569432757118
"5611",0.000178380647130647,-0.00077828745087735
"5612",0.000178412444037444,-0.000789780357845296
"5613",0.000178444240944241,-0.000798899043145738
"5614",0.000178476037851038,-0.000805400036767686
"5615",0.000178507834757835,-0.000797408459327997
"5616",0.000178539631664632,-0.000796811894187103
"5617",0.000178571428571429,-0.000823726545991535
"5618",0.000178603225478225,-0.000828138154304251
"5619",0.000178635022385022,-0.000808178883938201
"5620",0.000178666819291819,-0.000824973035921457
"5621",0.000178698616198616,-0.00081607608828186
"5622",0.000178730413105413,-0.00082558924688616
"5623",0.00017876221001221,-0.000801120361860546
"5624",0.000178794006919007,-0.000818720547513373
"5625",0.000178825803825804,-0.000825942407434972
"5626",0.000178857600732601,-0.000850560135732033
"5627",0.000178889397639398,-0.000846012759140414
"5628",0.000178921194546195,-0.00085696367325785
"5629",0.000178952991452991,-0.000880600407806536
"5630",0.000178984788359788,-0.000859697815021895
"5631",0.000179016585266585,-0.000891061658975151
"5632",0.000179048382173382,-0.000871050853690872
"5633",0.000179080179080179,-0.000862732537203327
"5634",0.000179111975986976,-0.000850669341594873
"5635",0.000179143772893773,-0.000874410686799227
"5636",0.00017917556980057,-0.000832643732388303
"5637",0.000179207366707367,-0.000820190261632647
"5638",0.000179239163614164,-0.000828327423846992
"5639",0.00017927096052096,-0.000848308467458721
"5640",0.000179302757427757,-0.000815353895401982
"5641",0.000179334554334554,-0.000768770105541863
"5642",0.000179366351241351,-0.000799032076551833
"5643",0.000179398148148148,-0.000802058160456771
"5644",0.000179429945054945,-0.000804743792448246
"5645",0.000179461741961742,-0.000799784333194866
"5646",0.000179493538868539,-0.000823970924183839
"5647",0.000179525335775336,-0.000881835390556362
"5648",0.000179557132682133,-0.000873206206078872
"5649",0.00017958892958893,-0.00088377675514292
"5650",0.000179620726495726,-0.000866746332851821
"5651",0.000179652523402523,-0.000853982920249047
"5652",0.00017968432030932,-0.000821807533275463
"5653",0.000179716117216117,-0.000813801353667777
"5654",0.000179747914122914,-0.000796996096351234
"5655",0.000179779711029711,-0.000780324918180777
"5656",0.000179811507936508,-0.000805627215947551
"5657",0.000179843304843305,-0.000781389615659643
"5658",0.000179875101750102,-0.000785165376339778
"5659",0.000179906898656899,-0.000786836725917741
"5660",0.000179938695563696,-0.000769112245061319
"5661",0.000179970492470492,-0.000766340834744185
"5662",0.000180002289377289,-0.000779356942065269
"5663",0.000180034086284086,-0.000764335409047444
"5664",0.000180065883190883,-0.000735064093290917
"5665",0.00018009768009768,-0.00073845544811546
"5666",0.000180129477004477,-0.000745643135681332
"5667",0.000180161273911274,-0.000703109315416567
"5668",0.000180193070818071,-0.000699220766236405
"5669",0.000180224867724868,-0.000689342205605893
"5670",0.000180256664631665,-0.000720868436475227
"5671",0.000180288461538462,-0.000717589073784281
"5672",0.000180320258445258,-0.000716199580778474
"5673",0.000180352055352055,-0.000733528471001448
"5674",0.000180383852258852,-0.000711843649686921
"5675",0.000180415649165649,-0.000697590714973367
"5676",0.000180447446072446,-0.000731877116837375
"5677",0.000180479242979243,-0.000707291856865105
"5678",0.00018051103988604,-0.000682155304019778
"5679",0.000180542836792837,-0.000698143643964977
"5680",0.000180574633699634,-0.000636192130187069
"5681",0.000180606430606431,-0.000633995061297162
"5682",0.000180638227513227,-0.000585754029043409
"5683",0.000180670024420024,-0.000607283212347247
"5684",0.000180701821326821,-0.000576153758381857
"5685",0.000180733618233618,-0.000623355477802942
"5686",0.000180765415140415,-0.000620418307602487
"5687",0.000180797212047212,-0.000580674644274329
"5688",0.000180829008954009,-0.000580702128024863
"5689",0.000180860805860806,-0.000586881501329149
"5690",0.000180892602767603,-0.000587003432023936
"5691",0.0001809243996744,-0.000618863307734767
"5692",0.000180956196581197,-0.000626428899220799
"5693",0.000180987993487993,-0.00061503510366916
"5694",0.00018101979039479,-0.00061720003485883
"5695",0.000181051587301587,-0.000630595936495491
"5696",0.000181083384208384,-0.000636874389556683
"5697",0.000181115181115181,-0.000653601996607241
"5698",0.000181146978021978,-0.000667305679982063
"5699",0.000181178774928775,-0.000697745871676428
"5700",0.000181210571835572,-0.000690699004655754
"5701",0.000181242368742369,-0.000674887849365761
"5702",0.000181274165649166,-0.00065540967552648
"5703",0.000181305962555963,-0.000626529661391204
"5704",0.000181337759462759,-0.000617151706846636
"5705",0.000181369556369556,-0.000631863700955162
"5706",0.000181401353276353,-0.0006549352160985
"5707",0.00018143315018315,-0.000661345281589296
"5708",0.000181464947089947,-0.000678498830921649
"5709",0.000181496743996744,-0.000698425753712202
"5710",0.000181528540903541,-0.000718030948368509
"5711",0.000181560337810338,-0.000731547784944632
"5712",0.000181592134717135,-0.000689282696357827
"5713",0.000181623931623932,-0.000675637542733258
"5714",0.000181655728530729,-0.000700002308425573
"5715",0.000181687525437525,-0.000680188219911578
"5716",0.000181719322344322,-0.000665076911445674
"5717",0.000181751119251119,-0.000644454425905714
"5718",0.000181782916157916,-0.000658264389659745
"5719",0.000181814713064713,-0.000666477568860989
"5720",0.00018184650997151,-0.00062225713887101
"5721",0.000181878306878307,-0.000658112178644295
"5722",0.000181910103785104,-0.000670060090366046
"5723",0.000181941900691901,-0.000648231757050995
"5724",0.000181973697598698,-0.000631388962880464
"5725",0.000182005494505494,-0.000649518433116613
"5726",0.000182037291412291,-0.000624280503873009
"5727",0.000182069088319088,-0.000632338064896289
"5728",0.000182100885225885,-0.000577222246372279
"5729",0.000182132682132682,-0.00062604813945771
"5730",0.000182164479039479,-0.000645142547633371
"5731",0.000182196275946276,-0.000641165466385688
"5732",0.000182228072853073,-0.000667494986203979
"5733",0.00018225986975987,-0.000671861694265404
"5734",0.000182291666666667,-0.00064482222647238
"5735",0.000182323463573464,-0.000708373246432927
"5736",0.00018235526048026,-0.000700666876040768
"5737",0.000182387057387057,-0.000710155612283354
"5738",0.000182418854293854,-0.000740449889759996
"5739",0.000182450651200651,-0.000743990761307924
"5740",0.000182482448107448,-0.000742114521214726
"5741",0.000182514245014245,-0.000780518050825643
"5742",0.000182546041921042,-0.000774182346471196
"5743",0.000182577838827839,-0.000795810432872793
"5744",0.000182609635734636,-0.000827836382895949
"5745",0.000182641432641433,-0.000840579696227202
"5746",0.00018267322954823,-0.00083676899339448
"5747",0.000182705026455026,-0.000818575738898112
"5748",0.000182736823361823,-0.000862009743375831
"5749",0.00018276862026862,-0.000827745670815316
"5750",0.000182800417175417,-0.000884140314921188
"5751",0.000182832214082214,-0.000881368849262698
"5752",0.000182864010989011,-0.000876414547088756
"5753",0.000182895807895808,-0.000879155533744821
"5754",0.000182927604802605,-0.000882442914834969
"5755",0.000182959401709402,-0.000873424635067139
"5756",0.000182991198616199,-0.000887566703060658
"5757",0.000183022995522995,-0.000917449313027869
"5758",0.000183054792429792,-0.000905204664056405
"5759",0.000183086589336589,-0.000910433871244373
"5760",0.000183118386243386,-0.000924610811238782
"5761",0.000183150183150183,-0.000908895909737255
"5762",0.00018318198005698,-0.000904858362615296
"5763",0.000183213776963777,-0.000913441980911096
"5764",0.000183245573870574,-0.000888161054636965
"5765",0.000183277370777371,-0.000883068614546354
"5766",0.000183309167684168,-0.000873252710368704
"5767",0.000183340964590965,-0.000877258313124159
"5768",0.000183372761497761,-0.000861558978498464
"5769",0.000183404558404558,-0.000867738176906924
"5770",0.000183436355311355,-0.000924659430571018
"5771",0.000183468152218152,-0.000920573751628547
"5772",0.000183499949124949,-0.000947497204860191
"5773",0.000183531746031746,-0.000956424749221251
"5774",0.000183563542938543,-0.00094180469470618
"5775",0.00018359533984534,-0.000938338708802396
"5776",0.000183627136752137,-0.000908268102001068
"5777",0.000183658933658934,-0.000929959477312019
"5778",0.000183690730565731,-0.000922695168382053
"5779",0.000183722527472527,-0.000893177784316906
"5780",0.000183754324379324,-0.000901087103167788
"5781",0.000183786121286121,-0.000911675238026862
"5782",0.000183817918192918,-0.000922146056571645
"5783",0.000183849715099715,-0.000935825765306488
"5784",0.000183881512006512,-0.000928487895847903
"5785",0.000183913308913309,-0.00095253610431999
"5786",0.000183945105820106,-0.000974515961772311
"5787",0.000183976902726903,-0.000964878495968155
"5788",0.0001840086996337,-0.000962137033686764
"5789",0.000184040496540497,-0.000988249828765319
"5790",0.000184072293447293,-0.00102507915660935
"5791",0.00018410409035409,-0.00101842953958522
"5792",0.000184135887260887,-0.00100593723643752
"5793",0.000184167684167684,-0.00104447670369814
"5794",0.000184199481074481,-0.00108981673181922
"5795",0.000184231277981278,-0.00103192732406692
"5796",0.000184263074888075,-0.00102015246030365
"5797",0.000184294871794872,-0.00100694932091694
"5798",0.000184326668701669,-0.00101398509848596
"5799",0.000184358465608466,-0.00101314644019751
"5800",0.000184390262515262,-0.00103990840945128
"5801",0.000184422059422059,-0.00104336092129705
"5802",0.000184453856328856,-0.00102376058035404
"5803",0.000184485653235653,-0.00101115304312595
"5804",0.00018451745014245,-0.000995694672761902
"5805",0.000184549247049247,-0.000969574421616948
"5806",0.000184581043956044,-0.000920747472817183
"5807",0.000184612840862841,-0.000940392071388903
"5808",0.000184644637769638,-0.000906203017280928
"5809",0.000184676434676435,-0.000899578142928369
"5810",0.000184708231583232,-0.000904883816751627
"5811",0.000184740028490028,-0.000907788100981381
"5812",0.000184771825396825,-0.000904249611166583
"5813",0.000184803622303622,-0.000924776407511706
"5814",0.000184835419210419,-0.000893019718787449
"5815",0.000184867216117216,-0.00088792769980084
"5816",0.000184899013024013,-0.000910815300694119
"5817",0.00018493080993081,-0.000923164895423657
"5818",0.000184962606837607,-0.000917861760376224
"5819",0.000184994403744404,-0.000893867186145579
"5820",0.000185026200651201,-0.000895988792518892
"5821",0.000185057997557998,-0.000901165996216142
"5822",0.000185089794464794,-0.000863676117059638
"5823",0.000185121591371591,-0.000874424139845817
"5824",0.000185153388278388,-0.000868572819542799
"5825",0.000185185185185185,-0.000845982321427576
"5826",0.000185216982091982,-0.000830676055915323
"5827",0.000185248778998779,-0.000840914064238329
"5828",0.000185280575905576,-0.000833184036244678
"5829",0.000185312372812373,-0.000840891523890512
"5830",0.00018534416971917,-0.000858742511745307
"5831",0.000185375966625967,-0.000887361141940251
"5832",0.000185407763532764,-0.000892675385618984
"5833",0.00018543956043956,-0.000898104670012248
"5834",0.000185471357346357,-0.000897589622202664
"5835",0.000185503154253154,-0.000883626247070589
"5836",0.000185534951159951,-0.000901836066107812
"5837",0.000185566748066748,-0.000904840074557417
"5838",0.000185598544973545,-0.000878728125211485
"5839",0.000185630341880342,-0.000912495126612498
"5840",0.000185662138787139,-0.000923870040357464
"5841",0.000185693935693936,-0.00089315306074717
"5842",0.000185725732600733,-0.000902220872307167
"5843",0.00018575752950753,-0.000887438885903225
"5844",0.000185789326414326,-0.000903337751507635
"5845",0.000185821123321123,-0.000912056085047361
"5846",0.00018585292022792,-0.000922795111760789
"5847",0.000185884717134717,-0.000903770889475616
"5848",0.000185916514041514,-0.000889409081031251
"5849",0.000185948310948311,-0.000902631514849835
"5850",0.000185980107855108,-0.00092062707878259
"5851",0.000186011904761905,-0.000885065956253446
"5852",0.000186043701668702,-0.0008712625925727
"5853",0.000186075498575499,-0.000890305087867785
"5854",0.000186107295482295,-0.00090763239097791
"5855",0.000186139092389092,-0.000899478271515132
"5856",0.000186170889295889,-0.000888689348657977
"5857",0.000186202686202686,-0.000887404535898843
"5858",0.000186234483109483,-0.000923445675405486
"5859",0.00018626628001628,-0.000913387220792004
"5860",0.000186298076923077,-0.000876299463009316
"5861",0.000186329873829874,-0.000820606386930716
"5862",0.000186361670736671,-0.00080267343365963
"5863",0.000186393467643468,-0.000827000474342247
"5864",0.000186425264550265,-0.000806452556808791
"5865",0.000186457061457061,-0.000844103886913118
"5866",0.000186488858363858,-0.000807569258510232
"5867",0.000186520655270655,-0.00081922912666617
"5868",0.000186552452177452,-0.000793068564644698
"5869",0.000186584249084249,-0.000817337568759151
"5870",0.000186616045991046,-0.000803374937437905
"5871",0.000186647842897843,-0.000766727886924959
"5872",0.00018667963980464,-0.000754004133063962
"5873",0.000186711436711437,-0.000750891258927558
"5874",0.000186743233618234,-0.000752453992426698
"5875",0.000186775030525031,-0.000728627729497456
"5876",0.000186806827431827,-0.000727340791222808
"5877",0.000186838624338624,-0.000717257059511888
"5878",0.000186870421245421,-0.000726864340100624
"5879",0.000186902218152218,-0.000712266199801458
"5880",0.000186934015059015,-0.00071689470640319
"5881",0.000186965811965812,-0.000722231269647212
"5882",0.000186997608872609,-0.000723989558330242
"5883",0.000187029405779406,-0.000721235912701597
"5884",0.000187061202686203,-0.000678398327111506
"5885",0.000187092999593,-0.000705845541328134
"5886",0.000187124796499796,-0.000750669195544543
"5887",0.000187156593406593,-0.00071444396300711
"5888",0.00018718839031339,-0.000716239131363994
"5889",0.000187220187220187,-0.00074336236549031
"5890",0.000187251984126984,-0.000740939714118991
"5891",0.000187283781033781,-0.000740017244491515
"5892",0.000187315577940578,-0.000722005088283529
"5893",0.000187347374847375,-0.000744166174134295
"5894",0.000187379171754172,-0.000728499917914007
"5895",0.000187410968660969,-0.000744510201205548
"5896",0.000187442765567766,-0.000779485175397727
"5897",0.000187474562474562,-0.000813651987723111
"5898",0.000187506359381359,-0.000825958357675305
"5899",0.000187538156288156,-0.000833517249071552
"5900",0.000187569953194953,-0.000831598339014322
"5901",0.00018760175010175,-0.000842896880884792
"5902",0.000187633547008547,-0.000809555285720378
"5903",0.000187665343915344,-0.000820197113427465
"5904",0.000187697140822141,-0.000828957920948092
"5905",0.000187728937728938,-0.000859611006603282
"5906",0.000187760734635735,-0.000850542605636147
"5907",0.000187792531542532,-0.000846022027981271
"5908",0.000187824328449328,-0.000844885172404046
"5909",0.000187856125356125,-0.000864883456942513
"5910",0.000187887922262922,-0.000858187357277384
"5911",0.000187919719169719,-0.00088734725635896
"5912",0.000187951516076516,-0.000880465208159715
"5913",0.000187983312983313,-0.000882556658167513
"5914",0.00018801510989011,-0.000891178251783755
"5915",0.000188046906796907,-0.000893464787274657
"5916",0.000188078703703704,-0.000938847167806126
"5917",0.000188110500610501,-0.000940392741957925
"5918",0.000188142297517298,-0.000963586534874959
"5919",0.000188174094424094,-0.000945062741883976
"5920",0.000188205891330891,-0.000930698135467213
"5921",0.000188237688237688,-0.000931057603531729
"5922",0.000188269485144485,-0.000909430196709976
"5923",0.000188301282051282,-0.000907095834232554
"5924",0.000188333078958079,-0.000889126411466686
"5925",0.000188364875864876,-0.000886712899793955
"5926",0.000188396672771673,-0.000855008587329152
"5927",0.00018842846967847,-0.000879540594472988
"5928",0.000188460266585267,-0.000880783418360917
"5929",0.000188492063492063,-0.000853418754235201
"5930",0.00018852386039886,-0.000829792530491562
"5931",0.000188555657305657,-0.00084924994524851
"5932",0.000188587454212454,-0.00086201743862818
"5933",0.000188619251119251,-0.000850178935469214
"5934",0.000188651048026048,-0.00083550416255449
"5935",0.000188682844932845,-0.000850406604362623
"5936",0.000188714641839642,-0.000903595650228486
"5937",0.000188746438746439,-0.000900943403382555
"5938",0.000188778235653236,-0.000895641390337081
"5939",0.000188810032560033,-0.000846868779504426
"5940",0.000188841829466829,-0.000849373001484217
"5941",0.000188873626373626,-0.000887403110654897
"5942",0.000188905423280423,-0.000901828925466763
"5943",0.00018893722018722,-0.000934929169231336
"5944",0.000188969017094017,-0.000903643978642667
"5945",0.000189000814000814,-0.000912391413203219
"5946",0.000189032610907611,-0.000899698645821681
"5947",0.000189064407814408,-0.000875711510336727
"5948",0.000189096204721205,-0.000915586701765689
"5949",0.000189128001628002,-0.000921036987910806
"5950",0.000189159798534799,-0.000897186504989275
"5951",0.000189191595441595,-0.000927039044637119
"5952",0.000189223392348392,-0.000930281281423867
"5953",0.000189255189255189,-0.000958237365272293
"5954",0.000189286986161986,-0.000999876221971119
"5955",0.000189318783068783,-0.000987257846040164
"5956",0.00018935057997558,-0.000981717815607558
"5957",0.000189382376882377,-0.000988803540674577
"5958",0.000189414173789174,-0.00101527261994399
"5959",0.000189445970695971,-0.00103830567153756
"5960",0.000189477767602768,-0.00100191648091547
"5961",0.000189509564509565,-0.00101245090012591
"5962",0.000189541361416361,-0.00101523509179987
"5963",0.000189573158323158,-0.00103427477947173
"5964",0.000189604955229955,-0.00105042961398947
"5965",0.000189636752136752,-0.00105367875088498
"5966",0.000189668549043549,-0.00104845272913226
"5967",0.000189700345950346,-0.00104399598748171
"5968",0.000189732142857143,-0.00106559037882498
"5969",0.00018976393976394,-0.00106368404125488
"5970",0.000189795736670737,-0.00102354354925213
"5971",0.000189827533577534,-0.00103882981857885
"5972",0.00018985933048433,-0.0010612162224715
"5973",0.000189891127391127,-0.00104355795654833
"5974",0.000189922924297924,-0.00106953963276367
"5975",0.000189954721204721,-0.00108524112658955
"5976",0.000189986518111518,-0.0010845438029455
"5977",0.000190018315018315,-0.00106534887304859
"5978",0.000190050111925112,-0.00106321946510449
"5979",0.000190081908831909,-0.00105182095519351
"5980",0.000190113705738706,-0.00104689418431021
"5981",0.000190145502645503,-0.00108483111176523
"5982",0.0001901772995523,-0.00106504423611377
"5983",0.000190209096459096,-0.00109239932306793
"5984",0.000190240893365893,-0.00108188625162305
"5985",0.00019027269027269,-0.00107071418209793
"5986",0.000190304487179487,-0.00112379950593155
"5987",0.000190336284086284,-0.0011129391722456
"5988",0.000190368080993081,-0.00108698379646163
"5989",0.000190399877899878,-0.00107259125485663
"5990",0.000190431674806675,-0.00108497985696478
"5991",0.000190463471713472,-0.00112464061222693
"5992",0.000190495268620269,-0.00117156400954949
"5993",0.000190527065527066,-0.00113021862772424
"5994",0.000190558862433862,-0.00113822377172975
"5995",0.000190590659340659,-0.00111704003652175
"5996",0.000190622456247456,-0.00113751012704635
"5997",0.000190654253154253,-0.00113191722199935
"5998",0.00019068605006105,-0.0011658368688544
"5999",0.000190717846967847,-0.00114272168799692
"6000",0.000190749643874644,-0.00112090876391929
"6001",0.000190781440781441,-0.0011407520025211
"6002",0.000190813237688238,-0.00116078739280513
"6003",0.000190845034595035,-0.00110303347885209
"6004",0.000190876831501831,-0.0011311497957329
"6005",0.000190908628408628,-0.00113354429724082
"6006",0.000190940425315425,-0.00117317049703653
"6007",0.000190972222222222,-0.00114156335424773
"6008",0.000191004019129019,-0.00112345827346178
"6009",0.000191035816035816,-0.00115323782112474
"6010",0.000191067612942613,-0.00111677968589099
"6011",0.00019109940984941,-0.00114265403688146
"6012",0.000191131206756207,-0.00113950553090707
"6013",0.000191163003663004,-0.00114832554205814
"6014",0.000191194800569801,-0.00115568958838533
"6015",0.000191226597476597,-0.00115756705449682
"6016",0.000191258394383394,-0.00121865385188564
"6017",0.000191290191290191,-0.00121543242328887
"6018",0.000191321988196988,-0.00125876131339867
"6019",0.000191353785103785,-0.00128309831392277
"6020",0.000191385582010582,-0.00126409214584798
"6021",0.000191417378917379,-0.00125254278347538
"6022",0.000191449175824176,-0.00119004124057693
"6023",0.000191480972730973,-0.00123766870329289
"6024",0.00019151276963777,-0.00126227082512453
"6025",0.000191544566544567,-0.00123358148741673
"6026",0.000191576363451363,-0.00125218990035957
"6027",0.00019160816035816,-0.00126455521755495
"6028",0.000191639957264957,-0.00123259623096605
"6029",0.000191671754171754,-0.0011594979627671
"6030",0.000191703551078551,-0.00116420960900238
"6031",0.000191735347985348,-0.00116890289779765
"6032",0.000191767144892145,-0.00118765350461772
"6033",0.000191798941798942,-0.00119882897131822
"6034",0.000191830738705739,-0.00115905204807139
"6035",0.000191862535612536,-0.00118078834668107
"6036",0.000191894332519333,-0.0011719363976133
"6037",0.000191926129426129,-0.00121759297412241
"6038",0.000191957926332926,-0.001213287257214
"6039",0.000191989723239723,-0.00121319523323375
"6040",0.00019202152014652,-0.0012334835720109
"6041",0.000192053317053317,-0.00124119700227806
"6042",0.000192085113960114,-0.00122283783906666
"6043",0.000192116910866911,-0.00120269779445921
"6044",0.000192148707773708,-0.00118251319092947
"6045",0.000192180504680505,-0.00118613504707322
"6046",0.000192212301587302,-0.00118706460452047
"6047",0.000192244098494098,-0.00116824662709227
"6048",0.000192275895400895,-0.00111914017052093
"6049",0.000192307692307692,-0.00114406105279483
"6050",0.000192339489214489,-0.0011514700755144
"6051",0.000192371286121286,-0.00119377281159368
"6052",0.000192403083028083,-0.00119585422851976
"6053",0.00019243487993488,-0.00122190804536778
"6054",0.000192466676841677,-0.00121505359098172
"6055",0.000192498473748474,-0.00117001318158312
"6056",0.000192530270655271,-0.00114650652633271
"6057",0.000192562067562068,-0.00114988923031055
"6058",0.000192593864468864,-0.00116423669496076
"6059",0.000192625661375661,-0.00117648408461384
"6060",0.000192657458282458,-0.00116571735289439
"6061",0.000192689255189255,-0.00115012404119482
"6062",0.000192721052096052,-0.00116279699997399
"6063",0.000192752849002849,-0.00114755879273952
"6064",0.000192784645909646,-0.00115609340808262
"6065",0.000192816442816443,-0.00112547272883895
"6066",0.00019284823972324,-0.00111819598524363
"6067",0.000192880036630037,-0.00109788686493355
"6068",0.000192911833536834,-0.00109225626329789
"6069",0.00019294363044363,-0.00109066211622764
"6070",0.000192975427350427,-0.00110086648467974
"6071",0.000193007224257224,-0.00108300186962974
"6072",0.000193039021164021,-0.00111132789019571
"6073",0.000193070818070818,-0.00114171436925919
"6074",0.000193102614977615,-0.00117357723303382
"6075",0.000193134411884412,-0.00116328347590205
"6076",0.000193166208791209,-0.00117664209180962
"6077",0.000193198005698006,-0.00117480445536698
"6078",0.000193229802604803,-0.00121829075774384
"6079",0.0001932615995116,-0.00121638368077206
"6080",0.000193293396418396,-0.0012101177420549
"6081",0.000193325193325193,-0.00115962348154752
"6082",0.00019335699023199,-0.00112061893551819
"6083",0.000193388787138787,-0.00109193371648436
"6084",0.000193420584045584,-0.00113251556166791
"6085",0.000193452380952381,-0.00116395880117288
"6086",0.000193484177859178,-0.00116469512038589
"6087",0.000193515974765975,-0.00113926811381201
"6088",0.000193547771672772,-0.00114508526300665
"6089",0.000193579568579569,-0.00113946080254202
"6090",0.000193611365486365,-0.00113812773245194
"6091",0.000193643162393162,-0.00112782702520036
"6092",0.000193674959299959,-0.00111788494721913
"6093",0.000193706756206756,-0.00112721768698776
"6094",0.000193738553113553,-0.00117981895078359
"6095",0.00019377035002035,-0.0011651693071005
"6096",0.000193802146927147,-0.00117333189243604
"6097",0.000193833943833944,-0.00118820617431656
"6098",0.000193865740740741,-0.00120396269694534
"6099",0.000193897537647538,-0.00120486145694834
"6100",0.000193929334554335,-0.00120075293917767
"6101",0.000193961131461131,-0.001228914200562
"6102",0.000193992928367928,-0.00124446510051645
"6103",0.000194024725274725,-0.0012488791478747
"6104",0.000194056522181522,-0.00123042667472921
"6105",0.000194088319088319,-0.00122196168856396
"6106",0.000194120115995116,-0.00122126240864722
"6107",0.000194151912901913,-0.00121015844405435
"6108",0.00019418370980871,-0.00120185557265825
"6109",0.000194215506715507,-0.00123118609247515
"6110",0.000194247303622304,-0.00124721705975692
"6111",0.000194279100529101,-0.00124173933316415
"6112",0.000194310897435897,-0.00128004536301946
"6113",0.000194342694342694,-0.00126261670605589
"6114",0.000194374491249491,-0.00125463889378226
"6115",0.000194406288156288,-0.00130026162709582
"6116",0.000194438085063085,-0.00130072379390951
"6117",0.000194469881969882,-0.00127113452705523
"6118",0.000194501678876679,-0.00127474246052219
"6119",0.000194533475783476,-0.00128717800790113
"6120",0.000194565272690273,-0.00130476689712138
"6121",0.00019459706959707,-0.00130512199106149
"6122",0.000194628866503866,-0.00128652380413316
"6123",0.000194660663410663,-0.00126085208121125
"6124",0.00019469246031746,-0.00128377194928095
"6125",0.000194724257224257,-0.00129002611684572
"6126",0.000194756054131054,-0.00130604012523719
"6127",0.000194787851037851,-0.00130568671397065
"6128",0.000194819647944648,-0.0013172035098276
"6129",0.000194851444851445,-0.00132733558666082
"6130",0.000194883241758242,-0.0013310782904668
"6131",0.000194915038665039,-0.00137000394163416
"6132",0.000194946835571836,-0.00135547932930141
"6133",0.000194978632478632,-0.00135532971615534
"6134",0.000195010429385429,-0.00137647294029604
"6135",0.000195042226292226,-0.00136538110928519
"6136",0.000195074023199023,-0.00136422188132505
"6137",0.00019510582010582,-0.00136460111050797
"6138",0.000195137617012617,-0.00135447345528447
"6139",0.000195169413919414,-0.00135456675519336
"6140",0.000195201210826211,-0.00138175832288256
"6141",0.000195233007733008,-0.00138174887024765
"6142",0.000195264804639805,-0.0013805428281996
"6143",0.000195296601546602,-0.00136995593650906
"6144",0.000195328398453398,-0.00138561655585755
"6145",0.000195360195360195,-0.00138772178526212
"6146",0.000195391992266992,-0.00139603082702696
"6147",0.000195423789173789,-0.0013616297393768
"6148",0.000195455586080586,-0.00136588505887081
"6149",0.000195487382987383,-0.00136295003660089
"6150",0.00019551917989418,-0.00138767492966214
"6151",0.000195550976800977,-0.00139045036586646
"6152",0.000195582773707774,-0.00139555925017552
"6153",0.000195614570614571,-0.00138305193771277
"6154",0.000195646367521368,-0.00140535217593916
"6155",0.000195678164428164,-0.00138010067506841
"6156",0.000195709961334961,-0.00134681310720393
"6157",0.000195741758241758,-0.00133841529991049
"6158",0.000195773555148555,-0.00132470050121344
"6159",0.000195805352055352,-0.00129522817224745
"6160",0.000195837148962149,-0.00126188685942751
"6161",0.000195868945868946,-0.00127665042255735
"6162",0.000195900742775743,-0.00126266687492141
"6163",0.00019593253968254,-0.00125531211437127
"6164",0.000195964336589337,-0.00128367876512981
"6165",0.000195996133496133,-0.00125328196385396
"6166",0.00019602793040293,-0.00124226891495751
"6167",0.000196059727309727,-0.00124686456125236
"6168",0.000196091524216524,-0.00123869899360054
"6169",0.000196123321123321,-0.00122112419325902
"6170",0.000196155118030118,-0.00122236685061297
"6171",0.000196186914936915,-0.00120195682839734
"6172",0.000196218711843712,-0.00122808955567278
"6173",0.000196250508750509,-0.00120606381657043
"6174",0.000196282305657306,-0.00122972210925143
"6175",0.000196314102564103,-0.00122508524771946
"6176",0.000196345899470899,-0.00123256676815895
"6177",0.000196377696377696,-0.00124535100583639
"6178",0.000196409493284493,-0.00119154206817247
"6179",0.00019644129019129,-0.00117125873067535
"6180",0.000196473087098087,-0.00117682954277251
"6181",0.000196504884004884,-0.00119663360375497
"6182",0.000196536680911681,-0.00120251374098826
"6183",0.000196568477818478,-0.00125526220202135
"6184",0.000196600274725275,-0.0012487666675026
